"Time","Status","Age","Transport","Independence_Level","Independence","Extraversion_Level","Extraversion","Selfcontrol_level","Selfcontrol","Anxiety_Level","Anxiety","Turnover","Industry_HighT_Group","PowerIndustry","Profession_Group","Risk_Group","Risk_Group2","RiskGroup_Profession_Industry","RiskGroup_Age_Anxiety"
"133",25.65913758,TRUE,">35","car",5.5,"Independent",3,"Introverted",9.5,"Selfcontrol",5.6," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"134",50.72689938,TRUE,"<=35","car",3.4,"No independent",7.8,"Extraverted",6.4,"Selfcontrol",4," NO Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"135",22.07802875,TRUE,">35","foot",9.1,"Independent",3,"Introverted",4.9," NO Selfcontrol",6.3,"Anxious",1,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"136",11.07186858,TRUE,">35","car",5.5,"Independent",4.6,"Introverted",3.3," NO Selfcontrol",7.9,"Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"137",50.59548255,TRUE,">35","car",6.9,"Independent",7,"Extraverted",4.9," NO Selfcontrol",3.3," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"138",17.41273101,TRUE,">35","bus",4.1,"Independent",3.8,"Introverted",7.2,"Selfcontrol",5.6," NO Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"139",24.41067762,TRUE,"<=35","bus",9.8,"Independent",3.8,"Introverted",4.1," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"140",23.88501027,TRUE,"<=35","bus",5.5,"Independent",7,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"141",20.04106776,TRUE,"<=35","car",3.4,"No independent",9.4,"Extraverted",1.8," NO Selfcontrol",8.7,"Anxious",1,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"142",150.9979466,TRUE,"<=35","foot",3.4,"No independent",7,"Extraverted",5.7," NO Selfcontrol",7.9,"Anxious",1,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"143",10.7761807,TRUE,"<=35","bus",3.4,"No independent",9.4,"Extraverted",1," NO Selfcontrol",8.7,"Anxious",1,"etc","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"144",78.68583162,TRUE,"<=35","bus",4.1,"Independent",3.8,"Introverted",7.2,"Selfcontrol",8.7,"Anxious",1,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"145",78.68583162,TRUE,"<=35","bus",4.1,"Independent",3.8,"Introverted",7.2,"Selfcontrol",8.7,"Anxious",1,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"146",81.18275154,TRUE,"<=35","bus",4.8,"Independent",6.2,"Extraverted",8.7,"Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"147",13.40451745,TRUE,"<=35","bus",4.1,"Independent",6.2,"Extraverted",6.4,"Selfcontrol",6.3,"Anxious",1,"etc","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"148",13.40451745,TRUE,"<=35","bus",6.9,"Independent",7,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",1,"etc","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"149",142.4558522,TRUE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"150",10.94045175,TRUE,"<=35","car",10,"Independent",3,"Introverted",5.7," NO Selfcontrol",6.3,"Anxious",1,"IT","IT","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"151",12.05749487,TRUE,">35","bus",4.8,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"152",54.07802875,TRUE,"<=35","car",5.5,"Independent",3,"Introverted",7.2,"Selfcontrol",5.6," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"153",5.650924025,TRUE,">35","car",4.8,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"154",19.84394251,TRUE,"<=35","car",6.9,"Independent",8.6,"Extraverted",4.9," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"155",79.86858316,TRUE,"<=35","bus",5.5,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",8.7,"Anxious",1,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"156",8.772073922,TRUE,"<=35","car",4.8,"Independent",6.2,"Extraverted",6.4,"Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"157",19.18685832,TRUE,"<=35","bus",4.1,"Independent",8.6,"Extraverted",4.9," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"158",7.589322382,TRUE,">35","bus",1.9,"No independent",3.8,"Introverted",8.7,"Selfcontrol",8.7,"Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"159",7.589322382,TRUE,">35","bus",4.1,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",9.4,"Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"160",7.589322382,TRUE,">35","bus",5.5,"Independent",3,"Introverted",4.9," NO Selfcontrol",9.4,"Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"161",10.84188912,TRUE,"<=35","bus",5.5,"Independent",7.8,"Extraverted",4.9," NO Selfcontrol",7.1,"Anxious",1,"Consult","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"162",51.08829569,TRUE,"<=35","car",6.9,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"163",128.0657084,FALSE,">35","bus",7.6,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"164",28.35318275,TRUE,"<=35","bus",5.5,"Independent",8.6,"Extraverted",4.1," NO Selfcontrol",7.1,"Anxious",1,"Consult","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"165",4.533880903,TRUE,"<=35","bus",5.5,"Independent",5.4,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"166",17.93839836,TRUE,"<=35","bus",7.6,"Independent",4.6,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"167",23.45790554,TRUE,"<=35","bus",9.8,"Independent",3.8,"Introverted",4.1," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"168",16.22997947,TRUE,"<=35","car",5.5,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"169",16.22997947,TRUE,"<=35","car",4.8,"Independent",7,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"170",71.2936345,TRUE,"<=35","car",4.1,"Independent",5.4,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"171",9.527720739,TRUE,"<=35","bus",4.1,"Independent",7,"Extraverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"172",17.01848049,TRUE,">35","car",4.1,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",6.3,"Anxious",1,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"173",130.9897331,TRUE,"<=35","bus",6.9,"Independent",5.4,"Introverted",3.3," NO Selfcontrol",4," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"174",37.09240246,TRUE,">35","bus",6.2,"Independent",6.2,"Extraverted",6.4,"Selfcontrol",5.6," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"175",0.427104723,TRUE,"<=35","bus",4.1,"Independent",8.6,"Extraverted",4.9," NO Selfcontrol",3.3," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"176",12.8788501,TRUE,"<=35","bus",8.4,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"177",12.8788501,TRUE,"<=35","bus",5.5,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"178",8.147843943,TRUE,">35","car",7.6,"Independent",4.6,"Introverted",6.4,"Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"179",7.326488706,TRUE,"<=35","bus",4.8,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",3.3," NO Anxious",1,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"180",17.93839836,TRUE,">35","bus",8.4,"Independent",3,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"181",14.6201232,TRUE,">35","car",4.8,"Independent",3.8,"Introverted",5.7," NO Selfcontrol",7.9,"Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"182",16,TRUE,"<=35","car",5.5,"Independent",3,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"183",32.45995893,TRUE,">35","car",3.4,"No independent",5.4,"Introverted",5.7," NO Selfcontrol",7.9,"Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"184",73.49486653,TRUE,"<=35","bus",6.2,"Independent",2.2,"Introverted",6.4,"Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"185",73.49486653,TRUE,"<=35","bus",4.1,"Independent",3.8,"Introverted",8,"Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"186",11.8275154,TRUE,"<=35","foot",6.2,"Independent",7.8,"Extraverted",4.9," NO Selfcontrol",1.7," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"187",46.35728953,TRUE,">35","bus",4.1,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"188",52.50102669,TRUE,"<=35","car",4.8,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",7.9,"Anxious",1,"manufacture","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"189",14.98151951,TRUE,"<=35","car",4.8,"Independent",4.6,"Introverted",7.2,"Selfcontrol",7.9,"Anxious",1,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"190",26.21765914,TRUE,">35","foot",6.9,"Independent",3,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"191",26.21765914,TRUE,">35","foot",6.9,"Independent",2.2,"Introverted",8,"Selfcontrol",6.3,"Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"192",26.21765914,TRUE,">35","foot",6.9,"Independent",3,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"193",29.07597536,TRUE,"<=35","bus",4.1,"Independent",9.4,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"194",33.3798768,TRUE,">35","bus",2.6,"No independent",7.8,"Extraverted",5.7," NO Selfcontrol",7.1,"Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"195",5.848049281,TRUE,"<=35","bus",6.9,"Independent",4.6,"Introverted",7.2,"Selfcontrol",5.6," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"196",5.848049281,TRUE,"<=35","bus",4.8,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",4.8," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"197",77.53593429,TRUE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",3.3," NO Anxious",1,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"198",166.275154,TRUE,"<=35","car",5.5,"Independent",3,"Introverted",5.7," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"199",107.1704312,TRUE,"<=35","bus",1,"No independent",5.4,"Introverted",9.5,"Selfcontrol",9.4,"Anxious",1,"etc","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"200",19.44969199,TRUE,">35","bus",3.4,"No independent",6.2,"Extraverted",8,"Selfcontrol",3.3," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"201",8.640657084,TRUE,"<=35","car",4.1,"Independent",3.8,"Introverted",8.7,"Selfcontrol",4," NO Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"202",13.66735113,TRUE,"<=35","car",4.8,"Independent",8.6,"Extraverted",7.2,"Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"203",6.275154004,TRUE,"<=35","bus",6.2,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"204",23.19507187,TRUE,"<=35","car",7.6,"Independent",5.4,"Introverted",2.6," NO Selfcontrol",5.6," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"205",16.32854209,TRUE,">35","car",7.6,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"206",26.11909651,TRUE,"<=35","bus",7.6,"Independent",3,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"207",35.38398357,TRUE,"<=35","bus",10,"Independent",3.8,"Introverted",3.3," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"208",25.98767967,TRUE,"<=35","bus",2.6,"No independent",1.4,"Introverted",9.5,"Selfcontrol",8.7,"Anxious",1,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"209",3.58110883,TRUE,">35","bus",5.5,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",6.3,"Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"210",3.58110883,TRUE,">35","bus",5.5,"Independent",8.6,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"211",3.58110883,TRUE,">35","bus",6.9,"Independent",7,"Extraverted",4.1," NO Selfcontrol",5.6," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"212",1.708418891,TRUE,">35","bus",2.6,"No independent",4.6,"Introverted",8.7,"Selfcontrol",4," NO Anxious",1,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"213",25.23203285,TRUE,"<=35","bus",2.6,"No independent",4.6,"Introverted",7.2,"Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"214",13.8973306,TRUE,">35","foot",9.1,"Independent",3,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"215",63.11293634,TRUE,"<=35","bus",4.8,"Independent",3,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"216",11.30184805,TRUE,"<=35","car",3.4,"No independent",9.4,"Extraverted",4.9," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"217",11.69609856,TRUE,"<=35","car",4.8,"Independent",3,"Introverted",7.2,"Selfcontrol",7.9,"Anxious",1,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"218",11.69609856,TRUE,"<=35","car",5.5,"Independent",3,"Introverted",5.7," NO Selfcontrol",7.1,"Anxious",1,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"219",30.22587269,FALSE,"<=35","car",6.2,"Independent",4.6,"Introverted",8,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"220",30.22587269,FALSE,"<=35","car",7.6,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"221",38.01232033,FALSE,"<=35","car",4.1,"Independent",3,"Introverted",8,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"222",21.61806982,TRUE,">35","bus",4.8,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",7.1,"Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"223",39.06365503,TRUE,"<=35","bus",4.8,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"224",138.9404517,FALSE,"<=35","foot",6.9,"Independent",5.4,"Introverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"225",23.6550308,TRUE,"<=35","bus",5.5,"Independent",4.6,"Introverted",8.7,"Selfcontrol",5.6," NO Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"226",20.56673511,TRUE,"<=35","car",4.1,"Independent",6.2,"Extraverted",3.3," NO Selfcontrol",8.7,"Anxious",1,"Banks","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"227",94.12731006,FALSE,"<=35","car",3.4,"No independent",6.2,"Extraverted",6.4,"Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"228",2.102669405,FALSE,"<=35","foot",5.5,"Independent",5.4,"Introverted",3.3," NO Selfcontrol",7.9,"Anxious",0,"etc","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"229",96.65708419,FALSE,">35","car",6.2,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",4," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"230",34.49691992,FALSE,">35","car",4.8,"Independent",1.4,"Introverted",5.7," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"231",46.78439425,TRUE,"<=35","car",6.2,"Independent",3,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"232",80.16427105,TRUE,"<=35","foot",5.5,"Independent",4.6,"Introverted",8,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"233",11.89322382,TRUE,"<=35","foot",6.2,"Independent",7.8,"Extraverted",4.9," NO Selfcontrol",1.7," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"234",79.86858316,TRUE,"<=35","bus",6.9,"Independent",7.8,"Extraverted",3.3," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"235",2.201232033,TRUE,"<=35","car",6.2,"Independent",5.4,"Introverted",7.2,"Selfcontrol",2.5," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"236",16.82135524,FALSE,"<=35","bus",7.6,"Independent",5.4,"Introverted",8.7,"Selfcontrol",2.5," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"237",6.045174538,FALSE,">35","car",4.8,"Independent",4.6,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"238",1.741273101,TRUE,"<=35","bus",4.8,"Independent",6.2,"Extraverted",8,"Selfcontrol",4," NO Anxious",1,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"239",24.18069815,TRUE,"<=35","bus",3.4,"No independent",6.2,"Extraverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"240",38.01232033,FALSE,"<=35","bus",3.4,"No independent",6.2,"Extraverted",6.4,"Selfcontrol",4.8," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"241",5.749486653,TRUE,"<=35","car",5.5,"Independent",8.6,"Extraverted",1," NO Selfcontrol",6.3,"Anxious",1,"etc","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"242",12.02464066,TRUE,"<=35","car",4.1,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"243",8.31211499,TRUE,"<=35","foot",5.5,"Independent",9.4,"Extraverted",3.3," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"244",15.21149897,TRUE,"<=35","car",6.9,"Independent",4.6,"Introverted",7.2,"Selfcontrol",3.3," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"245",93.9301848,FALSE,"<=35","bus",7.6,"Independent",4.6,"Introverted",7.2,"Selfcontrol",2.5," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"246",27.56468172,FALSE,"<=35","car",6.9,"Independent",3,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
